Brand	Model	Variant	Price	Image
Realme	Realme 16 Pro Plus 5G	8 GB/256 GB	29900	/models/realme/Realme_16_Pro_Plus_5G.png
Realme	Realme 16 Pro Plus 5G	12 GB/256 GB	31850	/models/realme/Realme_16_Pro_Plus_5G.png
Realme	Realme 16 Pro Plus 5G	12 GB/512 GB	33800	/models/realme/Realme_16_Pro_Plus_5G.png
Realme	Realme 16 Pro 5G	8 GB/128 GB	22750	/models/realme/Realme_16_Pro_5G.png
Realme	Realme 16 Pro 5G	8 GB/256 GB	24050	/models/realme/Realme_16_Pro_5G.png
Realme	Realme 16 Pro 5G	12 GB/256 GB	26000	/models/realme/Realme_16_Pro_5G.png
Realme	Realme Narzo 80 Lite 5G	4 GB/64 GB	6850	/models/realme/Realme_Narzo_80_Lite_5G.png
Realme	Realme Narzo 80 Lite 5G	6 GB/128 GB	6450	/models/realme/Realme_Narzo_80_Lite_5G.png
Realme	Realme P4x 5G	6 GB/128 GB	8520	/models/realme/Realme_P4x_5G.png
Realme	Realme P4x 5G	8 GB/128 GB	11370	/models/realme/Realme_P4x_5G.png
Realme	Realme P4x 5G	8 GB/256 GB	12670	/models/realme/Realme_P4x_5G.png
Realme	Realme 15X 5G	6 GB/128 GB	11550	/models/realme/Realme_15X_5G.png
Realme	Realme 15X 5G	8 GB/128 GB	12400	/models/realme/Realme_15X_5G.png
Realme	Realme 15X 5G	8 GB/256 GB	13550	/models/realme/Realme_15X_5G.png
Realme	Realme GT 8 Pro	12 GB/256 GB	40150	/models/realme/Realme_GT_8_Pro.png
Realme	Realme GT 8 Pro	16 GB/512 GB	43450	/models/realme/Realme_GT_8_Pro.png
Realme	Realme C71	4 GB/64 GB	4200	/models/realme/Realme_C71.png
Realme	Realme C71	6 GB/128 GB	4500	/models/realme/Realme_C71.png
Realme	Realme P4 5G	6 GB/128 GB	11920	/models/realme/Realme_P4_5G.png
Realme	Realme P4 5G	8 GB/128 GB	12500	/models/realme/Realme_P4_5G.png
Realme	Realme P4 5G	8 GB/256 GB	13350	/models/realme/Realme_P4_5G.png
Realme	Realme P4 Pro 5G	8 GB/128 GB	15270	/models/realme/Realme_P4_Pro_5G.png
Realme	Realme P4 Pro 5G	8 GB/256 GB	16750	/models/realme/Realme_P4_Pro_5G.png
Realme	Realme P4 Pro 5G	12 GB/256 GB	17780	/models/realme/Realme_P4_Pro_5G.png
Realme	Realme Narzo 80 Lite	4 GB/64 GB	4400	/models/realme/Realme_Narzo_80_Lite.png
Realme	Realme Narzo 80 Lite	6 GB/128 GB	4950	/models/realme/Realme_Narzo_80_Lite.png
Realme	Realme P3 Lite 5G	4 GB/128 GB	7020	/models/realme/Realme_P3_Lite_5G.png
Realme	Realme P3 Lite 5G	6 GB/128 GB	7620	/models/realme/Realme_P3_Lite_5G.png
Realme	Realme 14T 5G	8 GB/128 GB	10860	/models/realme/Realme_14T_5G.png
Realme	Realme 14T 5G	8 GB/256 GB	12320	/models/realme/Realme_14T_5G.png
Realme	Realme 15T	8 GB/128 GB	14280	/models/realme/Realme_15T.png
Realme	Realme 15T	8 GB/256 GB	15710	/models/realme/Realme_15T.png
Realme	Realme 15T	12 GB/256 GB	17010	/models/realme/Realme_15T.png
Realme	Realme 15 Pro 5G	8 GB/128 GB	19500	/models/realme/Realme_15_Pro_5G.png
Realme	Realme 15 Pro 5G	8 GB/256 GB	20850	/models/realme/Realme_15_Pro_5G.png
Realme	Realme 15 Pro 5G	12 GB/256 GB	22100	/models/realme/Realme_15_Pro_5G.png
Realme	Realme 15 Pro 5G	12 GB/512 GB	24100	/models/realme/Realme_15_Pro_5G.png
Realme	Realme 15 5G	8 GB/128 GB	16400	/models/realme/Realme_15_5G.png
Realme	Realme 15 5G	8 GB/256 GB	17800	/models/realme/Realme_15_5G.png
Realme	Realme 15 5G	12 GB/256 GB	18800	/models/realme/Realme_15_5G.png
Realme	Realme Narzo 80X 5G	6 GB/128 GB	7870	/models/realme/Realme_Narzo_80X_5G.png
Realme	Realme Narzo 80X 5G	8 GB/128 GB	8270	/models/realme/Realme_Narzo_80X_5G.png
Realme	Realme Narzo 80 Pro 5G	8 GB/128 GB	11700	/models/realme/Realme_Narzo_80_Pro_5G.png
Realme	Realme Narzo 80 Pro 5G	8 GB/256 GB	12750	/models/realme/Realme_Narzo_80_Pro_5G.png
Realme	Realme Narzo 80 Pro 5G	12 GB/256 GB	13720	/models/realme/Realme_Narzo_80_Pro_5G.png
Realme	Realme C75 5G	4 GB/128 GB	7520	/models/realme/Realme_C75_5G.png
Realme	Realme C75 5G	6 GB/128 GB	8070	/models/realme/Realme_C75_5G.png
Realme	Realme GT 7	8 GB/256 GB	24150	/models/realme/Realme_GT_7.png
Realme	Realme GT 7	12 GB/256 GB	25130	/models/realme/Realme_GT_7.png
Realme	Realme GT 7	12 GB/512 GB	27650	/models/realme/Realme_GT_7.png
Realme	Realme GT 7T	8 GB/256 GB	19600	/models/realme/Realme_GT_7T.png
Realme	Realme GT 7T	12 GB/256 GB	22800	/models/realme/Realme_GT_7T.png
Realme	Realme GT 7T	12 GB/512 GB	25500	/models/realme/Realme_GT_7T.png
Realme	Realme 14 Pro Lite 5G	8 GB/128 GB	12650	/models/realme/Realme_14_Pro_Lite_5G.png
Realme	Realme 14 Pro Lite 5G	8 GB/256 GB	13950	/models/realme/Realme_14_Pro_Lite_5G.png
Realme	Realme P3X 5G	6 GB/128 GB	8200	/models/realme/Realme_P3X_5G.png
Realme	Realme P3X 5G	8 GB/128 GB	8400	/models/realme/Realme_P3X_5G.png
Realme	Realme P3 Pro 5G	8 GB/128 GB	13080	/models/realme/Realme_P3_Pro_5G.png
Realme	Realme P3 Pro 5G	8 GB/256 GB	14280	/models/realme/Realme_P3_Pro_5G.png
Realme	Realme P3 Pro 5G	12 GB/256 GB	15450	/models/realme/Realme_P3_Pro_5G.png
Realme	Realme P3 Ultra 5G	8 GB/128 GB	14300	/models/realme/Realme_P3_Ultra_5G.png
Realme	Realme P3 Ultra 5G	8 GB/256 GB	15100	/models/realme/Realme_P3_Ultra_5G.png
Realme	Realme P3 Ultra 5G	12 GB/256 GB	15850	/models/realme/Realme_P3_Ultra_5G.png
Realme	Realme P3 5G	6 GB/128 GB	10380	/models/realme/Realme_P3_5G.png
Realme	Realme P3 5G	8 GB/128 GB	10850	/models/realme/Realme_P3_5G.png
Realme	Realme P3 5G	8 GB/256 GB	11850	/models/realme/Realme_P3_5G.png
Realme	Realme GT 7 Pro 5G	12 GB/256 GB	30050	/models/realme/Realme_GT_7_Pro_5G.png
Realme	Realme GT 7 Pro 5G	16 GB/512 GB	33500	/models/realme/Realme_GT_7_Pro_5G.png
Realme	Realme 14 Pro Plus 5G	8 GB/128 GB	17500	/models/realme/Realme_14_Pro_Plus_5G.png
Realme	Realme 14 Pro Plus 5G	8 GB/256 GB	17650	/models/realme/Realme_14_Pro_Plus_5G.png
Realme	Realme 14 Pro Plus 5G	12 GB/256 GB	17900	/models/realme/Realme_14_Pro_Plus_5G.png
Realme	Realme 14X 5G	6 GB/128 GB	8890	/models/realme/Realme_14X_5G.png
Realme	Realme 14X 5G	8 GB/128 GB	9550	/models/realme/Realme_14X_5G.png
Realme	Realme 14 Pro 5G	8 GB/128 GB	14580	/models/realme/Realme_14_Pro_5G.png
